age,workclass,education,education_num,marital-status,occupation,relationship,race,sex,hours-per-week,Income
68, Self-emp-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,65, <=50K.
35, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,45, >50K.
53, Local-gov, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,40, <=50K.
23, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,40, <=50K.
35, Private, 11th,7, Divorced, Craft-repair, Unmarried, White, Male,40, <=50K.
21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,20, <=50K.
52, Private, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,55, <=50K.
49, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,40, >50K.
42, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,50, <=50K.
35, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,37, >50K.
42, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, >50K.
46, Private, Some-college,10, Divorced, Prof-specialty, Not-in-family, Black, Female,40, >50K.
48, Private, Some-college,10, Divorced, Sales, Unmarried, White, Female,55, <=50K.
48, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,40, >50K.
52, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,46, <=50K.
51, Private, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,50, >50K.
44, Self-emp-not-inc, Some-college,10, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,80, <=50K.
74, Self-emp-not-inc, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,20, <=50K.
17, Never-worked, 11th,7, Never-married, ?, Own-child, Black, Female,20, <=50K.
24, Local-gov, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,40, <=50K.
51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,45, <=50K.
43, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,55, >50K.
48, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,48, <=50K.
35, State-gov, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,40, <=50K.
40, Federal-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,40, <=50K.
52, Self-emp-not-inc, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,43, <=50K.
53, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, >50K.
29, ?, HS-grad,9, Married-civ-spouse, ?, Not-in-family, Asian-Pac-Islander, Female,40, <=50K.
28, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,80, <=50K.
33, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,40, <=50K.
21, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,22, <=50K.
31, Private, Some-college,10, Never-married, Transport-moving, Not-in-family, Black, Male,40, <=50K.
39, Private, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,30, >50K.
44, Self-emp-not-inc, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,30, >50K.
40, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, >50K.
22, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,20, <=50K.
22, ?, Bachelors,13, Never-married, ?, Own-child, White, Male,40, <=50K.
60, Private, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,70, <=50K.
49, Private, Some-college,10, Never-married, Priv-house-serv, Not-in-family, Black, Female,90, <=50K.
41, Private, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Male,50, <=50K.
24, State-gov, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,40, <=50K.
26, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,40, <=50K.
55, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,40, <=50K.
36, Self-emp-inc, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,41, <=50K.
49, State-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,40, <=50K.
23, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,20, <=50K.
23, Private, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,35, <=50K.
64, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,30, >50K.
50, Private, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,50, >50K.
23, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,50, <=50K.
28, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, >50K.
31, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50, <=50K.
30, Private, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Female,40, <=50K.
44, Private, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,40, <=50K.
24, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,40, <=50K.
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,20, <=50K.
20, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,40, <=50K.
30, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,40, >50K.
36, Private, Some-college,10, Divorced, Other-service, Unmarried, White, Female,40, <=50K.
28, Private, 12th,8, Never-married, Prof-specialty, Unmarried, White, Female,40, <=50K.
58, Private, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,40, >50K.
48, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,40, <=50K.
35, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,55, <=50K.
53, Self-emp-not-inc, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,30, <=50K.
55, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,40, <=50K.
24, Private, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Male,40, <=50K.
28, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,40, <=50K.
31, Local-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,45, <=50K.
23, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,40, <=50K.
22, ?, Some-college,10, Never-married, ?, Other-relative, Black, Female,40, <=50K.
77, ?, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,25, <=50K.
38, Private, 10th,6, Divorced, Sales, Not-in-family, White, Female,40, <=50K.
20, ?, Assoc-voc,11, Never-married, ?, Own-child, Black, Female,15, <=50K.
31, Self-emp-inc, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, >50K.
29, Private, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
20, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,40, <=50K.
62, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,20, <=50K.
28, Self-emp-not-inc, Masters,14, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,54, <=50K.
49, Private, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
34, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female,35, <=50K.
51, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,8, <=50K.
32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
44, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
40, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, >50K.
62, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,40, >50K.
37, Private, HS-grad,9, Divorced, Farming-fishing, Own-child, White, Male,60, <=50K.
26, Private, Bachelors,13, Never-married, Sales, Own-child, White, Male,50, <=50K.
37, State-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,25, <=50K.
62, Federal-gov, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, >50K.
46, Private, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
51, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,60, >50K.
42, Private, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,50, <=50K.
61, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,44, >50K.
65, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, <=50K.
44, Federal-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,40, >50K.
22, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,38, <=50K.
50, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
19, Private, Some-college,10, Never-married, Farming-fishing, Other-relative, White, Male,8, <=50K.
44, Federal-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,60, <=50K.
29, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,40, <=50K.
48, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,40, >50K.
55, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,80, <=50K.
78, ?, HS-grad,9, Widowed, ?, Not-in-family, White, Male,40, <=50K.
43, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, <=50K.
47, Federal-gov, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
22, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Male,30, <=50K.
47, Private, HS-grad,9, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,28, <=50K.
24, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,50, <=50K.
26, ?, Bachelors,13, Never-married, ?, Not-in-family, White, Female,40, <=50K.
38, Private, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,50, <=50K.
39, Private, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,40, >50K.
24, Private, 10th,6, Never-married, Sales, Unmarried, White, Female,40, <=50K.
31, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, >50K.
65, Private, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male,40, <=50K.
19, Private, HS-grad,9, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,78, <=50K.
45, Private, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Female,56, >50K.
33, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, >50K.
61, State-gov, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female,40, <=50K.
55, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, <=50K.
27, Private, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,42, <=50K.
29, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,36, <=50K.
40, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,60, >50K.
36, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,40, <=50K.
23, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,30, <=50K.
49, Local-gov, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,50, <=50K.
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
47, Private, Masters,14, Divorced, Sales, Not-in-family, White, Male,40, >50K.
40, Private, Some-college,10, Married-civ-spouse, Tech-support, Own-child, White, Female,40, >50K.
40, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,55, >50K.
46, Private, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,20, <=50K.
35, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
19, State-gov, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,30, <=50K.
42, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, >50K.
64, ?, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,40, <=50K.
49, Private, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,40, <=50K.
44, Private, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,35, <=50K.
64, Without-pay, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,60, >50K.
23, Private, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,60, <=50K.
22, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,40, <=50K.
22, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,40, <=50K.
43, Private, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, Black, Male,40, <=50K.
34, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,37, <=50K.
21, Private, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Female,30, <=50K.
21, Private, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,40, <=50K.
34, Local-gov, Some-college,10, Divorced, Protective-serv, Unmarried, Black, Female,40, <=50K.
68, State-gov, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,20, <=50K.
45, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,52, >50K.
33, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,38, <=50K.
41, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,40, >50K.
19, ?, Some-college,10, Never-married, ?, Own-child, White, Female,45, <=50K.
30, Private, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, <=50K.
69, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, >50K.
25, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,44, <=50K.
36, Private, Some-college,10, Divorced, Other-service, Unmarried, White, Female,30, <=50K.
20, ?, Some-college,10, Never-married, ?, Own-child, White, Male,40, <=50K.
38, Local-gov, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,40, <=50K.
40, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,50, >50K.
59, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, >50K.
36, Private, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,40, <=50K.
33, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, >50K.
31, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,40, <=50K.
51, Private, 11th,7, Divorced, Sales, Unmarried, White, Female,35, <=50K.
31, Private, Bachelors,13, Widowed, Prof-specialty, Own-child, White, Male,35, <=50K.
48, Private, 1st-4th,2, Married-civ-spouse, Adm-clerical, Husband, White, Male,52, <=50K.
52, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,40, <=50K.
41, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,44, <=50K.
40, Local-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,40, <=50K.
53, Local-gov, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,45, <=50K.
24, Private, Some-college,10, Never-married, Tech-support, Own-child, White, Male,40, <=50K.
38, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,48, <=50K.
53, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,40, <=50K.
70, Local-gov, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,40, <=50K.
58, Private, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, <=50K.
54, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, <=50K.
44, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Wife, White, Female,40, >50K.
42, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, <=50K.
47, State-gov, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,50, >50K.
34, Private, Bachelors,13, Married-civ-spouse, Priv-house-serv, Wife, White, Female,20, >50K.
39, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,84, >50K.
52, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, >50K.
21, State-gov, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,40, <=50K.
57, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,70, <=50K.
71, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3, <=50K.
28, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,40, >50K.
21, State-gov, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,35, <=50K.
38, Private, 12th,8, Divorced, Craft-repair, Not-in-family, White, Male,40, <=50K.
21, ?, Some-college,10, Never-married, ?, Own-child, Asian-Pac-Islander, Male,22, <=50K.
47, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,48, <=50K.
85, Private, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,5, <=50K.
